original_transaction_id;original_purchase_date;transaction_id;purchase_date
120002259582952;2024-05-06;120002259582952;2024-05-06
120002259582952;2024-05-06;120002273121142;2024-05-28
120002259582952;2024-05-06;120002283887104;2024-06-04
120002259676750;2024-05-07;120002259676750;2024-05-07
120002259845000;2024-05-07;120002276383434;2024-05-30
120002259845000;2024-05-07;120002266365464;2024-05-23
120002259845000;2024-05-07;120002259845000;2024-05-07
120002259926281;2024-05-07;120002259926281;2024-05-07
120002260035060;2024-05-07;120002260035060;2024-05-07
120002260174106;2024-05-07;120002260174106;2024-05-07
120002260254388;2024-05-07;120002260254388;2024-05-07
120002260331703;2024-05-07;120002260331703;2024-05-07
120002260390773;2024-05-07;1120000014139696;2024-05-14
120002260390773;2024-05-07;120002284693075;2024-06-04
120002260390773;2024-05-07;120002263417704;2024-05-21
120002260390773;2024-05-07;120002260390773;2024-05-07
120002260390773;2024-05-07;120002273938648;2024-05-28
120002260425608;2024-05-07;120002260425608;2024-05-07
120002260452893;2024-05-07;120002263478318;2024-05-21
120002260452893;2024-05-07;120002274004230;2024-05-28
120002260452893;2024-05-07;1120000014201148;2024-05-14
120002260452893;2024-05-07;120002284757862;2024-06-04
120002260452893;2024-05-07;120002260452893;2024-05-07
120002260625762;2024-05-07;120002260625762;2024-05-07
120002260642867;2024-05-07;120002260642867;2024-05-07
120002260729481;2024-05-07;120002260729481;2024-05-07
120002260729481;2024-05-07;1120000014483060;2024-05-14
120002261116902;2024-05-07;120002261116902;2024-05-07
120002261116902;2024-05-07;1120000014859330;2024-05-15
120002261116902;2024-05-07;120002264140522;2024-05-22
120002261237540;2024-05-08;120002261237540;2024-05-08
120002261409478;2024-05-08;120002264556290;2024-05-22
120002261409478;2024-05-08;120002285351257;2024-06-05
120002261409478;2024-05-08;120002274622379;2024-05-29
120002261409478;2024-05-08;120002261409478;2024-05-08
120002261423760;2024-05-08;120002261423760;2024-05-08
120002261423760;2024-05-08;1120000015108290;2024-05-15
120002261423760;2024-05-08;120002274938470;2024-05-29
120002261423760;2024-05-08;120002285668201;2024-06-05
120002261423760;2024-05-08;120002264406098;2024-05-22
120002261585426;2024-05-08;120002261585426;2024-05-08
120002261600473;2024-05-08;120002261600473;2024-05-08
120002261769321;2024-05-08;120002261769321;2024-05-08
120002261771837;2024-05-08;1120000015505982;2024-05-15
120002261771837;2024-05-08;120002261771837;2024-05-08
120002261798809;2024-05-08;1120000015537506;2024-05-15
120002261798809;2024-05-08;120002275352185;2024-05-29
120002261798809;2024-05-08;120002264838802;2024-05-22
120002261798809;2024-05-08;120002261798809;2024-05-08
120002262577363;2024-05-09;120002262577363;2024-05-09
120002262583051;2024-05-09;120002262583051;2024-05-09
120002262701146;2024-05-09;120002262701146;2024-05-09
120002262787108;2024-05-09;120002262787108;2024-05-09
120002262977801;2024-05-09;120002262977801;2024-05-09
120002263075950;2024-05-09;120002263075950;2024-05-09
120002263075950;2024-05-09;120002266655035;2024-05-23
120002263075950;2024-05-09;1120000017256753;2024-05-16
120002263364161;2024-05-09;120002263364161;2024-05-09
120002263364161;2024-05-09;120002286153161;2024-06-05
120002263434279;2024-05-21;120002263434279;2024-05-21
120002263434279;2024-05-21;120002275785230;2024-05-28
120002263434279;2024-05-21;120002284682646;2024-06-04
120002263525941;2024-05-21;120002263525941;2024-05-21
120002263736892;2024-05-21;120002263736892;2024-05-21
120002263908731;2024-05-21;120002263908731;2024-05-21
120002263947798;2024-05-21;120002263947798;2024-05-21
120002264167057;2024-05-21;120002264167057;2024-05-21
120002264238280;2024-05-21;120002285044458;2024-06-04
120002264238280;2024-05-21;120002274298174;2024-05-28
120002264238280;2024-05-21;120002264238280;2024-05-21
120002264499992;2024-05-21;120002264499992;2024-05-21
120002264519196;2024-05-21;120002274589178;2024-05-28
120002264519196;2024-05-21;120002264519196;2024-05-21
120002264615009;2024-05-22;120002264615009;2024-05-22
120002264720210;2024-05-22;120002264720210;2024-05-22
120002264863375;2024-05-22;120002264863375;2024-05-22
120002264943838;2024-05-22;120002264943838;2024-05-22
120002264943838;2024-05-22;120002274942441;2024-05-29
120002264950022;2024-05-22;120002264950022;2024-05-22
120002264950431;2024-05-22;120002264950431;2024-05-22
120002265104708;2024-05-22;120002265104708;2024-05-22
120002265193373;2024-05-22;120002265193373;2024-05-22
120002265341362;2024-05-22;120002265341362;2024-05-22
120002265341362;2024-05-22;120002286126380;2024-06-05
120002265341362;2024-05-22;120002275386941;2024-05-29
120002265933261;2024-05-22;120002286743554;2024-06-05
120002265933261;2024-05-22;120002265933261;2024-05-22
120002265933261;2024-05-22;120002276006576;2024-05-29
120002266294486;2024-05-23;120002266294486;2024-05-23
120002266294486;2024-05-23;120002276315290;2024-05-30
120002266308739;2024-05-23;120002276328023;2024-05-30
120002266308739;2024-05-23;120002266308739;2024-05-23
120002266398633;2024-05-23;120002266398633;2024-05-23
120002266535660;2024-05-23;120002266535660;2024-05-23
120002266535660;2024-05-23;120002276578349;2024-05-30
120002266624729;2024-05-23;120002276684770;2024-05-30
120002266624729;2024-05-23;120002266624729;2024-05-23
120002266706954;2024-05-23;120002266706954;2024-05-23
120002266963758;2024-05-23;120002266963758;2024-05-23
120002266987479;2024-05-23;120002266987479;2024-05-23
120002266987479;2024-05-23;120002277046049;2024-05-30
120002267275866;2024-05-23;120002267275866;2024-05-23
120002267334379;2024-05-23;120002267334379;2024-05-23
120002267339018;2024-05-23;120002267339018;2024-05-23
120002267423179;2024-05-23;120002267423179;2024-05-23
120002267459957;2024-05-24;120002267459957;2024-05-24
120002267540988;2024-05-24;120002267540988;2024-05-24
120002267717971;2024-05-24;120002277719464;2024-05-31
120002267717971;2024-05-24;120002267717971;2024-05-24
120002267822040;2024-05-24;120002267822040;2024-05-24
120002268066363;2024-05-24;120002268066363;2024-05-24
120002268066363;2024-05-24;120002278086724;2024-05-31
120002268170220;2024-05-24;120002268170220;2024-05-24
120002268170220;2024-05-24;120002278221811;2024-05-31
120002268294933;2024-05-24;120002268294933;2024-05-24
120002268348691;2024-05-24;120002268348691;2024-05-24
120002268605392;2024-05-24;120002268605392;2024-05-24
120002268656113;2024-05-24;120002268656113;2024-05-24
120002268798713;2024-05-24;120002268798713;2024-05-24
120002268975347;2024-05-24;120002268975347;2024-05-24
120002269009995;2024-05-25;120002269009995;2024-05-25
120002269210606;2024-05-25;120002269210606;2024-05-25
120002269210606;2024-05-25;120002279207653;2024-06-01
120002269233997;2024-05-25;120002279223476;2024-06-01
120002269233997;2024-05-25;120002269233997;2024-05-25
120002269239889;2024-05-25;120002279227008;2024-06-01
120002269239889;2024-05-25;120002269239889;2024-05-25
120002269362572;2024-05-25;120002269362572;2024-05-25
120002269503348;2024-05-25;120002269503348;2024-05-25
120002269787811;2024-05-25;120002269787811;2024-05-25
120002269791560;2024-05-25;120002269791560;2024-05-25
120002270137289;2024-05-25;120002270137289;2024-05-25
120002270187017;2024-05-25;120002270187017;2024-05-25
120002270583018;2024-05-26;120002270583018;2024-05-26
120002270752518;2024-05-26;120002270752518;2024-05-26
120002270782731;2024-05-26;120002270782731;2024-05-26
120002270782731;2024-05-26;120002280814578;2024-06-02
120002271001017;2024-05-26;120002271001017;2024-05-26
120002271051414;2024-05-26;120002286140365;2024-06-02
120002271051414;2024-05-26;120002271051414;2024-05-26
120002271247713;2024-05-26;120002271247713;2024-05-26
120002271273349;2024-05-26;120002271273349;2024-05-26
120002271373584;2024-05-26;120002271373584;2024-05-26
120002271678141;2024-05-26;120002271678141;2024-05-26
120002271688885;2024-05-26;120002271688885;2024-05-26
120002271688885;2024-05-26;120002281838687;2024-06-02
120002271741819;2024-05-26;120002271741819;2024-05-26
120002272162044;2024-05-27;120002272162044;2024-05-27
120002272221158;2024-05-27;120002272221158;2024-05-27
120002272229080;2024-05-27;120002272229080;2024-05-27
120002272264947;2024-05-27;120002282486809;2024-06-03
120002272264947;2024-05-27;120002272264947;2024-05-27
120002272476723;2024-05-27;120002282657695;2024-06-03
120002272476723;2024-05-27;120002272476723;2024-05-27
120002272688453;2024-05-27;120002272688453;2024-05-27
120002272726696;2024-05-27;120002272726696;2024-05-27
120002272732770;2024-05-27;120002272732770;2024-05-27
120002272978022;2024-05-27;120002272978022;2024-05-27
120002273071347;2024-05-27;120002273071347;2024-05-27
120002273344644;2024-05-27;120002273344644;2024-05-27
120002273730972;2024-05-28;120002273730972;2024-05-28
120002273771902;2024-05-28;120002273771902;2024-05-28
120002273774121;2024-05-28;120002273774121;2024-05-28
120002273791524;2024-05-28;120002273791524;2024-05-28
120002273791524;2024-05-28;120002284033019;2024-06-04
120002273884581;2024-05-28;120002273884581;2024-05-28
120002273937255;2024-05-28;120002273937255;2024-05-28
120002274005158;2024-05-28;120002284214530;2024-06-04
120002274005158;2024-05-28;120002274005158;2024-05-28
120002274042659;2024-05-28;120002274042659;2024-05-28
120002274051595;2024-05-28;120002274051595;2024-05-28
120002274051595;2024-05-28;120002284262806;2024-06-04
120002274512882;2024-05-28;120002274512882;2024-05-28
120002274512882;2024-05-28;120002284787131;2024-06-04
120002274652465;2024-05-28;120002274652465;2024-05-28
120002274786468;2024-05-28;120002274786468;2024-05-28
120002274932979;2024-05-28;120002274932979;2024-05-28
120002274943273;2024-05-28;120002274943273;2024-05-28
120002275003539;2024-05-28;120002285282116;2024-06-04
120002275003539;2024-05-28;120002275003539;2024-05-28
120002275165931;2024-05-29;120002285420800;2024-06-05
120002275165931;2024-05-29;120002275165931;2024-05-29
120002275192387;2024-05-29;120002275192387;2024-05-29
120002275267055;2024-05-29;120002275267055;2024-05-29
120002275394887;2024-05-29;120002285608034;2024-06-05
120002275394887;2024-05-29;120002275394887;2024-05-29
120002275535470;2024-05-29;120002275535470;2024-05-29
120002275620612;2024-05-29;120002275620612;2024-05-29
120002275629223;2024-05-29;120002275629223;2024-05-29
120002275639856;2024-05-29;120002275639856;2024-05-29
120002275729841;2024-05-29;120002275729841;2024-05-29
120002275732372;2024-05-29;120002275732372;2024-05-29
120002275811711;2024-05-29;120002286082639;2024-06-05
120002275811711;2024-05-29;120002275811711;2024-05-29
120002275838565;2024-05-29;120002275838565;2024-05-29
120002275912573;2024-05-29;120002275912573;2024-05-29
120002275967049;2024-05-29;120002275967049;2024-05-29
120002276067278;2024-05-29;120002276067278;2024-05-29
120002276190811;2024-05-29;120002276190811;2024-05-29
120002276398767;2024-05-29;120002286667750;2024-06-05
120002276398767;2024-05-29;120002276398767;2024-05-29
120002276452898;2024-05-29;120002276452898;2024-05-29
120002276465825;2024-05-29;120002276465825;2024-05-29
120002276559022;2024-05-30;120002276559022;2024-05-30
120002276594710;2024-05-30;120002276594710;2024-05-30
120002276643547;2024-05-30;120002276643547;2024-05-30
120002276826629;2024-05-30;120002276826629;2024-05-30
120002276851600;2024-05-30;120002276851600;2024-05-30
120002276952864;2024-05-30;120002276952864;2024-05-30
120002276970695;2024-05-30;120002276970695;2024-05-30
120002276972044;2024-05-30;120002276972044;2024-05-30
120002277150255;2024-05-30;120002277150255;2024-05-30
120002277174045;2024-05-30;120002277174045;2024-05-30
120002277396449;2024-05-30;120002277396449;2024-05-30
120002277709463;2024-05-30;120002277709463;2024-05-30
120002277839922;2024-05-30;120002277839922;2024-05-30
120002277946034;2024-05-30;120002277946034;2024-05-30
120002277950544;2024-05-30;120002277950544;2024-05-30
120002278065130;2024-05-31;120002278065130;2024-05-31
120002278212862;2024-05-31;120002278212862;2024-05-31
120002278288995;2024-05-31;120002278288995;2024-05-31
120002278455488;2024-05-31;120002278455488;2024-05-31
120002278531938;2024-05-31;120002278531938;2024-05-31
120002278535727;2024-05-31;120002278535727;2024-05-31
120002278571786;2024-05-31;120002278571786;2024-05-31
120002278631682;2024-05-31;120002278631682;2024-05-31
120002278833624;2024-05-31;120002278833624;2024-05-31
120002279019487;2024-05-31;120002279019487;2024-05-31
120002279115987;2024-05-31;120002279115987;2024-05-31
120002279227682;2024-05-31;120002279227682;2024-05-31
120002279454107;2024-05-31;120002279454107;2024-05-31
120002279471064;2024-05-31;120002279471064;2024-05-31
1230000047569612;2024-05-01;1230000047569612;2024-05-01
1230000047647773;2024-05-01;1230000047647773;2024-05-01
1230000047679685;2024-05-01;1230000047679685;2024-05-01
1230000047792579;2024-05-01;1230000057634696;2024-05-08
1230000047792579;2024-05-01;1230000047792579;2024-05-01
1230000048015598;2024-05-01;1230000057853690;2024-05-08
1230000048015598;2024-05-01;1230000048015598;2024-05-01
1230000048051665;2024-05-01;230002014296840;2024-05-15
1230000048051665;2024-05-01;230002042717075;2024-06-05
1230000048051665;2024-05-01;230002022859093;2024-05-22
1230000048051665;2024-05-01;1230000059518214;2024-05-08
1230000048051665;2024-05-01;1230000048051665;2024-05-01
1230000048051665;2024-05-01;230002034233990;2024-05-29
1230000048456873;2024-05-01;1230000048456873;2024-05-01
1230000048499375;2024-05-01;1230000048499375;2024-05-01
1230000049096573;2024-05-02;1230000049096573;2024-05-02
1230000049114911;2024-05-02;1230000049114911;2024-05-02
1230000049116791;2024-05-01;230002036733563;2024-06-01
1230000049116791;2024-05-01;1230000058764897;2024-05-09
1230000049116791;2024-05-01;1230000049116791;2024-05-01
1230000049161216;2024-05-01;1230000049161216;2024-05-01
1230000049161216;2024-05-01;230002033548517;2024-05-30
1230000049161216;2024-05-01;230002023731595;2024-05-23
1230000049161216;2024-05-01;1230000058795247;2024-05-08
1230000049161216;2024-05-01;230002013892929;2024-05-16
1230000049273819;2024-05-02;1230000058877974;2024-05-09
1230000049273819;2024-05-02;1230000049273819;2024-05-02
1230000049359046;2024-05-02;1230000049359046;2024-05-02
1230000049362326;2024-05-02;1230000049362326;2024-05-02
1230000049685457;2024-05-02;1230000049685457;2024-05-02
1230000050009510;2024-05-02;1230000050009510;2024-05-02
1230000050026430;2024-05-02;1230000050026430;2024-05-02
1230000050026430;2024-05-02;1230000059600998;2024-05-09
1230000050026430;2024-05-02;230002014687380;2024-05-16
1230000050151742;2024-05-02;1230000050151742;2024-05-02
1230000050442906;2024-05-02;1230000050442906;2024-05-02
1230000050594668;2024-05-03;1230000050594668;2024-05-03
1230000050738828;2024-05-03;1230000050738828;2024-05-03
1230000050742542;2024-05-03;1230000050742542;2024-05-03
1230000050804425;2024-05-03;230002037174029;2024-06-01
1230000050804425;2024-05-03;230002015368641;2024-05-17
1230000050804425;2024-05-03;230002006874630;2024-05-10
1230000050804425;2024-05-03;1230000050804425;2024-05-03
1230000050804425;2024-05-03;230002026663882;2024-05-24
1230000051083128;2024-05-03;1230000051083128;2024-05-03
1230000051224473;2024-05-03;1230000051224473;2024-05-03
1230000051290226;2024-05-03;1230000051290226;2024-05-03
1230000051515286;2024-05-03;230002016097394;2024-05-17
1230000051515286;2024-05-03;230002006243192;2024-05-10
1230000051515286;2024-05-03;1230000051515286;2024-05-03
1230000051515286;2024-05-03;230002035776001;2024-05-31
1230000051515286;2024-05-03;230002025931795;2024-05-24
1230000051694071;2024-05-03;230002006416197;2024-05-10
1230000051694071;2024-05-03;1230000051694071;2024-05-03
1230000051878943;2024-05-03;230002016453965;2024-05-17
1230000051878943;2024-05-03;230002026299276;2024-05-24
1230000051878943;2024-05-03;230002006599085;2024-05-10
1230000051878943;2024-05-03;1230000051878943;2024-05-03
1230000051878943;2024-05-03;230002036112196;2024-05-31
1230000051901165;2024-05-03;230002036131686;2024-05-31
1230000051901165;2024-05-03;230002016475033;2024-05-17
1230000051901165;2024-05-03;230002006618356;2024-05-10
1230000051901165;2024-05-03;230002026319062;2024-05-24
1230000051901165;2024-05-03;1230000051901165;2024-05-03
1230000051968630;2024-05-03;230002036181805;2024-06-01
1230000051968630;2024-05-03;230002006670384;2024-05-11
1230000051968630;2024-05-03;230002026372781;2024-05-25
1230000051968630;2024-05-03;230002016532311;2024-05-18
1230000051968630;2024-05-03;1230000051968630;2024-05-03
1230000052127290;2024-05-03;230002026502707;2024-05-25
1230000052127290;2024-05-03;230002006791149;2024-05-11
1230000052127290;2024-05-03;230002016660889;2024-05-18
1230000052127290;2024-05-03;230002037922097;2024-06-01
1230000052127290;2024-05-03;1230000052127290;2024-05-03
1230000052138830;2024-05-04;1230000052138830;2024-05-04
1230000052167330;2024-05-04;1230000052167330;2024-05-04
1230000052420222;2024-05-04;230002036566077;2024-06-01
1230000052420222;2024-05-04;230002016924573;2024-05-18
1230000052420222;2024-05-04;230002026775571;2024-05-25
1230000052420222;2024-05-04;230002007054590;2024-05-11
1230000052420222;2024-05-04;1230000052420222;2024-05-04
1230000052832830;2024-05-04;1230000052832830;2024-05-04
1230000052861925;2024-05-04;1230000052861925;2024-05-04
1230000052894153;2024-05-04;230002027290033;2024-05-25
1230000052894153;2024-05-04;230002007560374;2024-05-11
1230000052894153;2024-05-04;230002017428761;2024-05-18
1230000052894153;2024-05-04;1230000052894153;2024-05-04
1230000052894153;2024-05-04;230002037101128;2024-06-01
1230000052981607;2024-05-04;1230000052981607;2024-05-04
1230000052996272;2024-05-04;230002007657972;2024-05-11
1230000052996272;2024-05-04;1230000052996272;2024-05-04
1230000052996272;2024-05-04;230002017528554;2024-05-18
1230000052996272;2024-05-04;230002027387897;2024-05-25
1230000052996272;2024-05-04;230002043248898;2024-06-01
1230000053055747;2024-05-04;1230000053055747;2024-05-04
1230000053117617;2024-05-04;1230000053117617;2024-05-04
1230000053295091;2024-05-04;1230000053295091;2024-05-04
1230000053429221;2024-05-05;1230000053429221;2024-05-05
1230000053478446;2024-05-05;1230000053478446;2024-05-05
1230000053484807;2024-05-04;230002027854799;2024-05-26
1230000053484807;2024-05-04;230002008143740;2024-05-12
1230000053484807;2024-05-04;230002018005888;2024-05-19
1230000053484807;2024-05-04;1230000053484807;2024-05-04
1230000053484807;2024-05-04;230002037739936;2024-06-02
1230000053891664;2024-05-05;1230000053891664;2024-05-05
1230000054159665;2024-05-05;1230000054159665;2024-05-05
1230000054177777;2024-05-05;1230000054177777;2024-05-05
1230000054177777;2024-05-05;230002008797850;2024-05-12
1230000054374616;2024-05-05;1230000054374616;2024-05-05
1230000054464683;2024-05-05;1230000054464683;2024-05-05
1230000054828632;2024-05-05;1230000054828632;2024-05-05
1230000055034352;2024-05-05;230002009670549;2024-05-13
1230000055034352;2024-05-05;1230000055034352;2024-05-05
1230000055268483;2024-05-06;230002039569111;2024-06-03
1230000055268483;2024-05-06;230002019705976;2024-05-20
1230000055268483;2024-05-06;230002009850955;2024-05-13
1230000055268483;2024-05-06;1230000055268483;2024-05-06
1230000055268483;2024-05-06;230002029512091;2024-05-27
1230000055362354;2024-05-06;230002041656829;2024-06-03
1230000055362354;2024-05-06;230002009929474;2024-05-13
1230000055362354;2024-05-06;230002029593038;2024-05-27
1230000055362354;2024-05-06;230002019781436;2024-05-20
1230000055362354;2024-05-06;1230000055362354;2024-05-06
1230000055933614;2024-05-06;1230000055933614;2024-05-06
1230000055933614;2024-05-06;230002010579225;2024-05-13
1230000056007709;2024-05-06;1230000056007709;2024-05-06
1230000056035091;2024-05-06;230002020547998;2024-05-20
1230000056035091;2024-05-06;230002010678723;2024-05-13
1230000056035091;2024-05-06;1230000056035091;2024-05-06
1230000056175135;2024-05-06;230002030477629;2024-05-27
1230000056175135;2024-05-06;230002020692439;2024-05-20
1230000056175135;2024-05-06;1230000056175135;2024-05-06
1230000056175135;2024-05-06;230002010831647;2024-05-13
1230000056349393;2024-05-07;1230000056349393;2024-05-07
1230000056604284;2024-05-07;1230000056604284;2024-05-07
1230000056604284;2024-05-07;230002026234158;2024-05-24
1230000056744242;2024-05-07;230002012161276;2024-05-14
1230000056744242;2024-05-07;1230000056744242;2024-05-07
1230000056827883;2024-05-07;1230000056827883;2024-05-07
1230000056878042;2024-05-07;1230000056878042;2024-05-07
1230000057016327;2024-05-07;230002026692171;2024-05-24
1230000057016327;2024-05-07;1230000057016327;2024-05-07
1230000057057088;2024-05-07;1230000057057088;2024-05-07
1230000057618384;2024-05-07;230002012290231;2024-05-14
1230000057618384;2024-05-07;1230000057618384;2024-05-07
1230000057747637;2024-05-08;1230000057747637;2024-05-08
1230000057789596;2024-05-08;1230000057789596;2024-05-08
1230000057969562;2024-05-08;1230000057969562;2024-05-08
1230000057991761;2024-05-08;230002012605174;2024-05-15
1230000057991761;2024-05-08;1230000057991761;2024-05-08
1230000058214461;2024-05-08;1230000058214461;2024-05-08
1230000058256142;2024-05-08;230002012882708;2024-05-15
1230000058256142;2024-05-08;230002022761666;2024-05-22
1230000058256142;2024-05-08;1230000058256142;2024-05-08
1230000058256142;2024-05-08;230002032558690;2024-05-29
1230000058260207;2024-05-08;1230000058260207;2024-05-08
1230000058463891;2024-05-08;230002040362966;2024-06-03
1230000058463891;2024-05-08;230002030741273;2024-05-27
1230000058463891;2024-05-08;1230000058463891;2024-05-08
1230000059275416;2024-05-09;230002023734382;2024-05-23
1230000059275416;2024-05-09;1230000059275416;2024-05-09
1230000059275416;2024-05-09;230002013896150;2024-05-16
1230000059275416;2024-05-09;230002033551401;2024-05-30
1230000059937025;2024-05-09;1230000059937025;2024-05-09
1230000060027940;2024-05-09;1230000060027940;2024-05-09
1230000060148607;2024-05-09;1230000060148607;2024-05-09
1230000060148607;2024-05-09;230002019887734;2024-05-20
1230000060456764;2024-05-10;1230000060456764;2024-05-10
1230000060498366;2024-05-10;1230000060498366;2024-05-10
1230000060673643;2024-05-10;230002015288004;2024-05-17
1230000060673643;2024-05-10;230002034931734;2024-05-31
1230000060673643;2024-05-10;1230000060673643;2024-05-10
1230000060673643;2024-05-10;230002025109232;2024-05-24
1400000003835026;2024-05-29;1400000003835026;2024-05-29
1400000003977265;2024-05-29;400001548856894;2024-06-05
1400000003977265;2024-05-29;1400000003977265;2024-05-29
1400000004051298;2024-05-29;1400000004051298;2024-05-29
1400000004688032;2024-05-30;1400000004688032;2024-05-30
1400000004715443;2024-05-30;1400000004715443;2024-05-30
1400000004814863;2024-05-30;1400000004814863;2024-05-30
1400000004858341;2024-05-30;1400000004858341;2024-05-30
140002190360150;2024-05-01;140002190360150;2024-05-01
140002190469421;2024-05-01;140002190469421;2024-05-01
140002190645261;2024-05-01;140002201095394;2024-05-08
140002190645261;2024-05-01;140002211932573;2024-05-22
140002190645261;2024-05-01;140002190645261;2024-05-01
140002190645261;2024-05-01;140002222469886;2024-05-29
140002190645261;2024-05-01;1140000018820064;2024-05-15
140002190645261;2024-05-01;140002233095032;2024-06-05
140002190659949;2024-05-01;140002190659949;2024-05-01
140002190659949;2024-05-01;140002201115529;2024-05-08
140002190925071;2024-05-01;140002190925071;2024-05-01
140002191076334;2024-05-01;140002191076334;2024-05-01
140002191128836;2024-05-01;1140000019260426;2024-05-15
140002191128836;2024-05-01;140002191128836;2024-05-01
140002191128836;2024-05-01;140002201527137;2024-05-08
140002191291135;2024-05-01;140002191291135;2024-05-01
140002191682094;2024-05-01;1140000019748938;2024-05-15
140002191682094;2024-05-01;140002191682094;2024-05-01
140002191682094;2024-05-01;140002233996165;2024-06-05
140002191682094;2024-05-01;140002201998574;2024-05-08
140002191682094;2024-05-01;140002212829400;2024-05-22
140002191682094;2024-05-01;140002223375701;2024-05-29
140002191764480;2024-05-02;140002191764480;2024-05-02
140002191787039;2024-05-02;140002191787039;2024-05-02
140002191906922;2024-05-02;140002191906922;2024-05-02
140002191933534;2024-05-02;140002191933534;2024-05-02
140002191993486;2024-05-02;140002191993486;2024-05-02
140002192381657;2024-05-02;140002192381657;2024-05-02
140002192405047;2024-05-02;1140000020366557;2024-05-16
140002192405047;2024-05-02;140002202592442;2024-05-09
140002192405047;2024-05-02;140002223964143;2024-05-30
140002192405047;2024-05-02;140002213430603;2024-05-23
140002192405047;2024-05-02;140002192405047;2024-05-02
140002192594162;2024-05-02;140002192594162;2024-05-02
140002192697882;2024-05-02;140002202893452;2024-05-09
140002192697882;2024-05-02;140002192697882;2024-05-02
140002192697882;2024-05-02;1140000020660535;2024-05-16
140002192697882;2024-05-02;140002213732258;2024-05-23
140002192796901;2024-05-02;1140000020746719;2024-05-16
140002192796901;2024-05-02;140002202983035;2024-05-09
140002192796901;2024-05-02;140002192796901;2024-05-02
140002193078908;2024-05-02;140002193078908;2024-05-02
140002193407226;2024-05-03;140002193407226;2024-05-03
140002193552612;2024-05-03;140002193552612;2024-05-03
140002193842607;2024-05-03;140002193842607;2024-05-03
140002193984441;2024-05-03;140002193984441;2024-05-03
140002193989627;2024-05-03;140002214947293;2024-05-24
140002193989627;2024-05-03;140002225471068;2024-05-31
140002193989627;2024-05-03;1140000011345215;2024-05-10
140002193989627;2024-05-03;140002204488052;2024-05-17
140002193989627;2024-05-03;140002193989627;2024-05-03
140002194113780;2024-05-03;140002194113780;2024-05-03
140002194117745;2024-05-03;140002194117745;2024-05-03
140002194365476;2024-05-03;140002194365476;2024-05-03
140002194365476;2024-05-03;1140000011721534;2024-05-10
140002194414825;2024-05-03;140002194414825;2024-05-03
140002194527436;2024-05-03;140002194527436;2024-05-03
140002194585156;2024-05-03;140002194585156;2024-05-03
140002194603743;2024-05-03;140002194603743;2024-05-03
140002194674161;2024-05-03;140002205181339;2024-05-17
140002194674161;2024-05-03;140002226180752;2024-05-31
140002194674161;2024-05-03;140002194674161;2024-05-03
140002194674161;2024-05-03;140002215646284;2024-05-24
140002194674161;2024-05-03;1140000012021284;2024-05-10
140002195003525;2024-05-04;140002195004287;2024-05-03
140002195003525;2024-05-04;140002195003525;2024-05-04
140002195126488;2024-05-04;140002195126488;2024-05-04
140002195594487;2024-05-04;140002195594487;2024-05-04
140002195594487;2024-05-04;1140000012882205;2024-05-11
140002195777366;2024-05-04;140002195777366;2024-05-04
140002195934311;2024-05-04;140002195934311;2024-05-04
140002196297104;2024-05-04;140002196297104;2024-05-04
140002196422076;2024-05-04;140002196422076;2024-05-04
140002196563119;2024-05-04;1140000013865680;2024-05-12
140002196563119;2024-05-04;140002196563119;2024-05-04
140002196717713;2024-05-05;140002196717713;2024-05-05
140002196737207;2024-05-04;140002228158575;2024-06-02
140002196737207;2024-05-04;140002217605143;2024-05-26
140002196737207;2024-05-04;140002207099478;2024-05-19
140002196737207;2024-05-04;140002196737207;2024-05-04
140002196737207;2024-05-04;1140000013987669;2024-05-12
140002197050691;2024-05-05;140002197050691;2024-05-05
140002197473347;2024-05-05;140002197473347;2024-05-05
140002197473347;2024-05-05;1140000014704108;2024-05-12
140002197721926;2024-05-05;140002197721926;2024-05-05
140002197800039;2024-05-05;140002218665093;2024-05-26
140002197800039;2024-05-05;1140000015029542;2024-05-12
140002197800039;2024-05-05;140002211645473;2024-05-19
140002197800039;2024-05-05;140002197800039;2024-05-05
140002198544099;2024-05-06;140002198544099;2024-05-06
140002198700973;2024-05-06;140002208969990;2024-05-20
140002198700973;2024-05-06;140002219493017;2024-05-27
140002198700973;2024-05-06;140002198700973;2024-05-06
140002198700973;2024-05-06;140002230177986;2024-06-03
140002198700973;2024-05-06;1140000015841492;2024-05-13
140002198762101;2024-05-06;1140000015919630;2024-05-13
140002198762101;2024-05-06;140002198762101;2024-05-06
140002198808482;2024-05-06;140002198808482;2024-05-06
140002198948309;2024-05-06;140002198948309;2024-05-06
140002199115071;2024-05-06;140002199115071;2024-05-06
140002199115071;2024-05-06;140002205650071;2024-05-13
140002199321399;2024-05-06;140002199321399;2024-05-06
140002199970519;2024-05-07;140002199970519;2024-05-07
140002200060275;2024-05-07;140002200060275;2024-05-07
140002200060586;2024-05-07;140002213168959;2024-05-22
140002200060586;2024-05-07;140002229415736;2024-05-29
140002200060586;2024-05-07;140002200060586;2024-05-07
140002200085202;2024-05-07;140002200085202;2024-05-07
140002200085202;2024-05-07;1140000017267394;2024-05-14
140002200350265;2024-05-07;140002200350265;2024-05-07
140002200354477;2024-05-07;140002216194150;2024-05-24
140002200354477;2024-05-07;140002200354477;2024-05-07
